timestamp,amount,transaction_hour,is_foreign,velocity_1h,new_device,account_age_days,avg_amount_last_30d,merchant_category,geo_distance,isFraud
477519,50.0,12,1,,0,,1.0,visa,87.0,0
477618,25.0,12,1,,0,,1.0,visa,87.0,0
477689,50.0,12,1,,0,,4.0,visa,87.0,0
477758,300.0,12,1,,0,,1.0,mastercard,87.0,1
477796,57.95,12,1,4.0,0,,181.0,visa,87.0,0
477827,42.95,12,1,13.0,0,,152.0,mastercard,87.0,0
477847,65.0,12,1,,0,,12.0,mastercard,87.0,0
477913,39.95,12,1,760.0,0,,2.0,visa,87.0,1
477983,300.0,12,1,,0,,2.0,mastercard,87.0,1
477984,25.95,12,1,4.0,0,,5.0,visa,87.0,0
478038,75.0,12,1,,0,,1.0,visa,87.0,0
478055,117.0,12,1,54.0,0,,2.0,mastercard,87.0,1
478090,30.95,12,1,0.0,0,,3.0,visa,87.0,0
478138,300.0,12,1,,0,,3.0,mastercard,87.0,1
478173,40.0,12,1,,0,,2.0,visa,87.0,0
478219,209.95,12,1,0.0,0,,83.0,visa,87.0,0
478255,100.0,12,1,,0,,2.0,visa,87.0,0
478284,300.0,12,1,,0,,4.0,mastercard,87.0,1
478293,10.0,12,1,,0,,3.0,visa,87.0,0
478298,100.0,12,1,,0,,12.0,discover,87.0,0
478349,107.95,12,1,,0,,7.0,visa,87.0,0
478360,57.95,12,1,9.0,0,,119.0,visa,87.0,0
478407,30.0,12,1,,0,,1.0,visa,87.0,0
478414,47.95,12,1,24.0,0,,1.0,mastercard,87.0,0
478438,200.0,12,1,,0,,1.0,visa,87.0,0
478474,117.0,12,1,5.0,0,,2.0,visa,87.0,0
478560,100.0,12,1,,0,,1.0,visa,87.0,0
478615,500.0,12,1,,0,,1.0,american express,87.0,0
478691,1104.0,12,1,0.0,0,,1.0,visa,87.0,0
478694,500.0,12,1,,0,,1.0,american express,87.0,0
478745,100.0,12,1,,0,,1.0,mastercard,16.0,0
478750,50.0,12,1,,0,,1.0,visa,87.0,0
478760,200.0,12,1,,0,,12.0,visa,87.0,0
478794,29.0,12,1,268.0,0,,3.0,visa,87.0,0
478877,40.0,13,1,,0,,76.0,mastercard,87.0,0
478901,25.95,13,1,16.0,0,,3.0,mastercard,87.0,0
478902,44.0,13,1,929.0,0,,2.0,visa,87.0,1
478996,29.0,13,1,33.0,0,,1.0,mastercard,87.0,0
479032,100.0,13,1,,0,,2.0,visa,87.0,0
479087,75.0,13,1,,0,,1.0,visa,87.0,0
479091,100.0,13,1,125.0,0,,2.0,visa,87.0,0
479143,75.0,13,1,,0,4.0,1.0,american express,87.0,0
479178,57.95,13,1,14.0,0,,15.0,visa,87.0,0
479244,54.5,13,1,9.0,0,,1.0,mastercard,87.0,0
479308,200.0,13,1,,0,,4.0,visa,87.0,0
479348,49.0,13,1,,0,,1.0,visa,87.0,0
479448,107.95,13,1,53.0,0,,129.0,visa,87.0,0
479597,25.0,13,1,,0,,1.0,visa,87.0,0
479625,117.0,13,1,6.0,0,,1.0,visa,87.0,0
479664,150.0,13,1,,0,,1.0,mastercard,87.0,0
479706,75.0,13,1,,0,,1.0,mastercard,87.0,0
479708,184.95,13,1,,0,,3.0,visa,87.0,0
479710,50.0,13,1,,0,,1.0,mastercard,87.0,0
479717,20.0,13,1,,0,,3.0,visa,87.0,0
479755,1380.45,13,1,,0,,1.0,mastercard,87.0,0
479808,335.0,13,1,1029.0,0,,1.0,visa,87.0,0
479840,47.95,13,1,49.0,0,,9.0,mastercard,87.0,0
479849,40.0,13,1,,0,,13.0,visa,87.0,0
479896,213.0,13,1,,0,,1.0,visa,87.0,0
479902,1575.5,13,1,6.0,0,,1.0,mastercard,87.0,0
479918,140.95,13,1,6.0,0,,2.0,visa,87.0,0
479940,67.95,13,1,292.0,0,,21.0,visa,87.0,0
479955,34.5,13,1,,0,,1.0,visa,87.0,0
480005,29.0,13,1,268.0,0,,3.0,visa,87.0,0
480016,400.0,13,1,,0,,1.0,mastercard,87.0,0
480044,60.36,13,1,,0,6050.0,1.0,visa,16.0,0
480064,226.0,13,1,1.0,0,,4.0,mastercard,87.0,0
480100,13.292,13,1,,0,0.0,1.0,visa,60.0,0
480118,100.0,13,1,,0,,1.0,discover,87.0,0
480163,67.95,13,1,4.0,0,,4.0,mastercard,87.0,0
480177,57.95,13,1,2.0,0,,1.0,visa,87.0,0
480264,31.0,13,1,2.0,0,,174.0,visa,87.0,0
480265,39.0,13,1,7.0,0,,1.0,mastercard,87.0,0
480284,59.0,13,1,0.0,0,,1.0,visa,87.0,0
480287,50.0,13,1,,0,,2.0,visa,87.0,0
480326,300.0,13,1,,0,,2.0,visa,87.0,0
480351,44.0,13,1,15.0,0,,1.0,visa,87.0,0
480354,117.0,13,1,11.0,0,,2.0,mastercard,87.0,0
480373,100.0,13,1,,0,,1.0,visa,87.0,0
480387,207.95,13,1,2.0,0,,105.0,visa,87.0,0
480436,43.079,13,1,,0,1.0,3.0,mastercard,60.0,0
480483,200.0,13,1,,0,,1.0,visa,87.0,0
480521,20.95,13,1,10.0,0,,1.0,mastercard,87.0,0
480649,43.079,13,1,,0,1.0,3.0,mastercard,60.0,0
480690,100.0,13,1,,0,,16.0,visa,87.0,0
480691,82.0,13,1,,0,,3.0,visa,87.0,0
480746,280.0,13,1,1.0,0,,3.0,visa,87.0,0
480750,40.0,13,1,,0,,126.0,visa,87.0,0
480803,1380.45,13,1,278.0,0,,1.0,mastercard,87.0,0
480808,82.95,13,1,16.0,0,,137.0,visa,87.0,0
480851,50.0,13,1,,0,,4.0,visa,87.0,0
480982,171.0,13,1,14.0,0,,3.0,visa,87.0,0
480987,42.95,13,1,1.0,0,,17.0,mastercard,87.0,0
481003,250.0,13,1,22.0,0,,3.0,visa,87.0,0
481004,57.95,13,1,12.0,0,,81.0,visa,87.0,0
481010,200.0,13,1,,0,,52.0,visa,87.0,0
481073,250.0,13,1,,0,,2.0,visa,87.0,0
481152,39.95,13,1,,0,,6.0,visa,87.0,0
481169,22.116,13,1,,0,,1.0,visa,60.0,0
481228,1400.0,13,1,0.0,0,,1.0,mastercard,87.0,0
481248,274.2,13,1,9.0,0,,2.0,mastercard,87.0,0
481263,22.116,13,1,,0,,1.0,visa,60.0,0
481274,50.0,13,1,,0,,2.0,mastercard,87.0,0
481279,100.0,13,1,,0,,2.0,mastercard,87.0,0
481288,50.0,13,1,,0,,15.0,mastercard,87.0,0
481291,50.0,13,1,,0,,1.0,mastercard,87.0,0
481336,150.5,13,1,739.0,0,,102.0,visa,87.0,0
481369,75.0,13,1,,0,,1.0,visa,87.0,0
481378,200.0,13,1,,0,,4.0,visa,87.0,0
481386,41.99,13,1,,0,,1.0,visa,87.0,0
481404,22.116,13,1,,0,,1.0,visa,60.0,0
481410,87.95,13,1,11.0,0,,10.0,visa,87.0,0
481428,10.0,13,1,,0,,1.0,visa,87.0,0
481432,97.0,13,1,626.0,0,,7.0,visa,87.0,0
481455,25.0,13,1,,0,,1.0,mastercard,87.0,0
481461,10.0,13,1,,0,,1.0,visa,87.0,0
481479,200.0,13,1,,0,,52.0,visa,87.0,0
481486,22.116,13,0,,0,,1.0,visa,,0
481499,347.95,13,1,,0,,2.0,mastercard,87.0,0
481588,24.0,13,1,5.0,0,,2.0,visa,87.0,0
481680,347.95,13,1,0.0,0,,2.0,mastercard,87.0,0
481713,42.95,13,1,7.0,0,,119.0,visa,87.0,0
481726,15.0,13,1,3.0,0,,1.0,mastercard,87.0,0
481759,59.0,13,1,11.0,0,,9.0,visa,87.0,0
481816,226.0,13,1,8.0,0,,52.0,visa,87.0,0
481825,77.0,13,1,,0,,1.0,mastercard,87.0,0
481844,25.0,13,1,,0,,1.0,mastercard,87.0,0
481850,59.0,13,1,2.0,0,,1.0,mastercard,87.0,0
481893,40.0,13,1,1.0,0,,3.0,visa,87.0,0
481930,75.0,13,1,,0,,1.0,mastercard,87.0,0
481942,71.95,13,1,,0,,1.0,visa,87.0,0
481961,100.0,13,1,,0,,2.0,visa,87.0,0
481982,75.0,13,1,,0,,1.0,visa,87.0,0
481993,200.0,13,1,,0,,13.0,mastercard,87.0,0
482046,25.0,13,1,,0,,1.0,visa,87.0,0
482052,120.0,13,1,,0,,4.0,visa,87.0,0
482125,226.0,13,1,1.0,0,,2.0,visa,87.0,0
482133,20.0,13,1,,0,,3.0,visa,87.0,0
482161,25.0,13,1,,0,,2.0,mastercard,87.0,0
482168,100.0,13,1,,0,,1.0,mastercard,87.0,0
482172,64.77,13,1,,0,322.0,1.0,visa,60.0,0
482186,20.95,13,1,,0,,2.0,mastercard,87.0,0
482187,75.0,13,1,,0,,5.0,visa,87.0,0
482231,92.0,13,1,8.0,0,,1.0,visa,87.0,0
482233,140.5,13,1,0.0,0,,1.0,mastercard,87.0,0
482304,100.0,13,1,,0,,1.0,visa,87.0,0
482357,39.394,13,1,,0,,1.0,visa,32.0,0
482414,190.0,14,1,,0,,1.0,mastercard,87.0,0
482553,50.0,14,1,,0,,1.0,mastercard,87.0,0
482559,29.0,14,1,268.0,0,,3.0,visa,87.0,0
482564,200.0,14,1,,0,,13.0,mastercard,87.0,0
482567,77.95,14,1,,0,,2.0,visa,87.0,0
482573,60.0,14,1,,0,,3.0,visa,87.0,0
482614,20.0,14,1,,0,,1.0,visa,87.0,0
482618,150.0,14,1,,0,,1.0,mastercard,87.0,0
482645,347.95,14,1,0.0,0,,3.0,visa,87.0,0
482676,34.137,14,1,,0,,1.0,visa,32.0,0
482727,100.0,14,1,,0,142.0,2.0,mastercard,87.0,0
482756,47.95,14,1,,0,,1.0,mastercard,87.0,0
482782,49.0,14,1,0.0,0,,1.0,visa,87.0,0
482808,34.137,14,0,,0,,1.0,visa,,0
482821,120.0,14,1,,0,,4.0,visa,87.0,0
482834,100.0,14,1,,0,142.0,2.0,mastercard,87.0,0
482855,554.0,14,1,47.0,0,,1.0,visa,87.0,0
482883,50.0,14,1,,0,,1.0,american express,87.0,0
482891,50.0,14,1,,0,,2.0,visa,87.0,0
482893,87.0,14,1,24.0,0,,1.0,mastercard,87.0,0
482901,108.95,14,1,0.0,0,,2.0,visa,87.0,0
482902,216.0,14,1,17.0,0,,1.0,mastercard,87.0,0
482927,100.0,14,1,,0,,1.0,visa,87.0,0
482935,107.95,14,1,1027.0,0,,6.0,mastercard,87.0,0
482936,218.0,14,1,0.0,0,,13.0,mastercard,87.0,0
483023,48.95,14,1,9.0,0,,2.0,mastercard,87.0,0
483030,150.0,14,1,,0,,1.0,mastercard,87.0,0
483047,16.979,14,1,,0,,1.0,visa,32.0,0
483053,141.0,14,1,269.0,0,,1.0,visa,87.0,0
483062,117.0,14,1,2.0,0,,4.0,visa,87.0,0
483069,50.0,14,1,,0,,1.0,discover,87.0,0
483076,50.0,14,1,,0,,3.0,mastercard,87.0,0
483081,311.95,14,1,,0,,116.0,visa,87.0,0
483083,57.95,14,1,10.0,0,,1.0,mastercard,87.0,0
483110,60.0,14,1,,0,,3.0,visa,87.0,0
483128,149.95,14,1,6.0,0,,2.0,mastercard,87.0,0
483157,425.84,14,1,10.0,0,,1.0,visa,87.0,0
483178,218.0,14,1,,0,,13.0,visa,87.0,0
483206,31.95,14,1,55.0,0,,1.0,visa,87.0,0
483212,50.0,14,1,,0,,1.0,visa,87.0,0
483275,159.95,14,1,3.0,0,,4.0,visa,87.0,0
483296,67.95,14,1,0.0,0,,3.0,mastercard,87.0,0
483296,15.0,14,1,,0,,3.0,visa,87.0,0
483305,300.0,14,1,,0,,4.0,mastercard,87.0,0
483305,445.0,14,1,1.0,0,,1.0,visa,87.0,0
483317,40.965,14,0,,0,,1.0,visa,,0
483356,75.0,14,1,,0,,1.0,visa,87.0,0
483408,58.95,14,1,,0,,1.0,visa,87.0,0
483411,39.0,14,1,,0,,4.0,discover,87.0,1
483428,300.0,14,1,14.0,0,,2.0,visa,87.0,0
483436,40.965,14,0,,0,,1.0,visa,,0
483452,25.0,14,1,,0,,1.0,mastercard,87.0,0
483454,75.0,14,1,,0,,3.0,visa,87.0,0
483478,100.0,14,1,,0,,1.0,mastercard,87.0,0
483496,12.97,14,1,,0,,2.0,visa,87.0,0
483520,25.0,14,1,,0,,1.0,visa,87.0,0
483524,117.0,14,1,3.0,0,,1.0,mastercard,87.0,0
483532,185.0,14,1,,0,,2.0,visa,87.0,0
483543,40.0,14,1,,0,13.0,1.0,discover,87.0,0
483556,40.0,14,1,,0,,3.0,visa,87.0,0
483566,39.0,14,1,9.0,0,,4.0,mastercard,87.0,1
483576,40.965,14,1,,0,,1.0,visa,32.0,0
483589,100.0,14,1,,0,,1.0,mastercard,87.0,0
483597,20.0,14,1,,0,,11.0,visa,87.0,0
483693,39.0,14,1,,0,,4.0,visa,87.0,1
483704,30.95,14,1,31.0,0,,2.0,visa,87.0,0
483717,57.95,14,1,11.0,0,,3.0,visa,87.0,0
483726,71.296,14,0,,0,,1.0,mastercard,,0
483729,50.0,14,1,,0,,1.0,mastercard,87.0,0
483745,14.138,14,0,,0,7.0,1.0,mastercard,,0
483749,24.0,14,1,268.0,0,,3.0,visa,87.0,0
483758,100.0,14,1,,0,,1.0,mastercard,87.0,0
483795,100.0,14,1,,0,,2.0,visa,87.0,0
483799,171.0,14,1,124.0,0,,2.0,visa,87.0,0
483838,44.5,14,1,1.0,0,,3.0,visa,87.0,0
483842,29.0,14,1,9.0,0,,4.0,visa,87.0,1
483847,52.95,14,1,,0,,4.0,visa,87.0,1
483894,100.0,14,1,,0,,1.0,american express,87.0,0
484010,108.5,14,1,,0,,1.0,visa,87.0,0
484023,34.0,14,1,,0,,1.0,visa,87.0,0
484049,50.0,14,1,165.0,0,,1.0,visa,87.0,0
484162,100.0,14,1,,0,,1.0,visa,87.0,0
484166,59.0,14,1,56.0,0,,1.0,visa,87.0,0
484182,38.669,14,1,,0,4.0,5.0,visa,60.0,1
484195,50.0,14,1,,0,,1.0,visa,87.0,0
484215,75.0,14,1,,0,,3.0,visa,87.0,0
484229,38.669,14,1,,0,4.0,5.0,visa,60.0,1
484231,365.0,14,1,782.0,0,,1.0,visa,87.0,0
484254,30.0,14,1,,0,,1.0,visa,87.0,0
484254,100.0,14,1,,0,,1.0,mastercard,87.0,0
484259,100.0,14,1,,0,,1.0,visa,87.0,0
484268,150.0,14,1,,0,,1.0,visa,87.0,0
484285,117.0,14,1,25.0,0,,1.0,visa,87.0,0
484291,25.0,14,1,,0,,2.0,mastercard,87.0,0
484292,57.95,14,1,9.0,0,,1.0,visa,87.0,0
484324,554.0,14,1,1984.0,0,,1.0,visa,87.0,0
484331,35.708,14,0,,0,20.0,2.0,visa,,0
484342,335.0,14,1,62.0,0,,1.0,visa,87.0,0
484405,216.0,14,1,17.0,0,,1.0,mastercard,87.0,0
484425,25.0,14,1,,0,,1.0,visa,87.0,0
484444,107.95,14,1,4.0,0,,1.0,mastercard,87.0,0
484464,11.359,14,1,,0,622.0,1.0,visa,87.0,0
484489,100.0,14,1,,0,,1.0,visa,87.0,0
484508,37.0,14,1,,0,,11.0,mastercard,87.0,0
484519,57.95,14,1,8.0,0,,5.0,mastercard,87.0,0
484526,365.0,14,1,,0,,2.0,mastercard,87.0,0
484532,701.95,14,1,,0,,1.0,visa,87.0,0
484581,1380.45,14,1,278.0,0,,1.0,mastercard,87.0,0
484603,300.0,14,1,,0,,1.0,american express,87.0,0
484638,30.95,14,1,3.0,0,,6.0,mastercard,87.0,0
484649,50.0,14,1,,0,,3.0,visa,87.0,0
484655,35.95,14,1,,0,,38.0,visa,87.0,0
484666,317.5,14,1,,0,,1.0,visa,87.0,0
484698,67.95,14,1,1150.0,0,,1.0,visa,87.0,0
484716,19.334,14,0,,0,4.0,5.0,visa,,1
484718,100.0,14,1,,0,,1.0,visa,87.0,0
484722,41.5,14,1,,0,,1.0,visa,87.0,0
484722,107.95,14,1,,0,,1.0,mastercard,87.0,0
484744,107.95,14,1,,0,,1.0,visa,87.0,0
484745,50.0,14,1,,0,,6.0,mastercard,87.0,0
484746,1958.0,14,1,76.0,0,,1.0,mastercard,87.0,0
484746,39.0,14,1,9.0,0,,4.0,mastercard,87.0,0
484754,19.334,14,1,,0,4.0,5.0,visa,60.0,1
484856,50.0,14,1,,0,,1.0,mastercard,87.0,0
484880,150.0,14,1,,0,,1.0,american express,87.0,0
484912,50.0,14,1,,0,,1.0,visa,87.0,0
484915,125.0,14,1,,0,,2.0,visa,87.0,0
484940,67.278,14,1,,0,229.0,1.0,mastercard,60.0,0
484952,200.0,14,1,,0,,1.0,visa,87.0,0
484954,75.0,14,1,,0,,4.0,mastercard,87.0,0
484957,29.002,14,0,,0,631.0,1.0,mastercard,,0
484958,884.0,14,1,1050.0,0,,1.0,discover,87.0,0
485016,59.0,14,1,20.0,0,,3.0,visa,87.0,0
485025,200.0,14,1,,0,,1.0,visa,87.0,0
485050,20.0,14,1,,0,,3.0,visa,87.0,0
485057,131.0,14,1,3.0,0,,1.0,mastercard,87.0,0
485073,100.0,14,1,,0,,1.0,visa,87.0,0
485091,129.97,14,1,,0,,4.0,visa,87.0,0
485092,160.5,14,1,,0,,6.0,visa,87.0,0
485100,67.95,14,1,15.0,0,,173.0,visa,87.0,0
485105,300.0,14,1,,0,,1.0,american express,87.0,0
485106,20.0,14,1,,0,,1.0,visa,87.0,0
485110,75.0,14,1,,0,,1.0,visa,87.0,0
485115,50.0,14,1,,0,,1.0,visa,87.0,0
485122,34.0,14,1,2.0,0,,1.0,mastercard,87.0,0
485141,524.95,14,1,2.0,0,,2.0,mastercard,87.0,0
485189,25.95,14,1,4.0,0,,2.0,visa,87.0,0
485197,171.0,14,1,,0,,6.0,visa,87.0,0
485223,67.95,14,1,1815.0,0,,2.0,mastercard,87.0,0
485227,108.5,14,1,,0,,1.0,mastercard,87.0,0
485232,82.95,14,1,,0,,3.0,visa,87.0,0
485232,125.0,14,1,,0,,1.0,visa,87.0,0
485271,54.5,14,1,202.0,0,,10.0,visa,87.0,0
485283,100.0,14,1,,0,,1.0,visa,87.0,0
485285,57.95,14,1,6.0,0,,2.0,visa,87.0,0
485299,100.0,14,1,,0,,2.0,american express,87.0,0
485311,280.0,14,1,,0,,2.0,visa,87.0,0
485311,75.0,14,1,,0,,1.0,mastercard,87.0,0
485317,47.732,14,1,,0,,43.0,mastercard,60.0,1
485325,50.0,14,1,,0,,2.0,visa,87.0,0
485350,50.0,14,1,,0,,1.0,visa,87.0,0
485350,108.95,14,1,4.0,0,,2.0,visa,87.0,0
485364,60.0,14,1,,0,,1.0,visa,87.0,0
485365,47.732,14,1,,0,,44.0,mastercard,60.0,1
485369,100.0,14,1,,0,,1.0,mastercard,87.0,0
485382,500.0,14,1,,0,,1.0,american express,87.0,0
485387,465.0,14,1,1.0,0,,1.0,mastercard,87.0,0
485390,25.0,14,1,,0,,1.0,visa,87.0,0
485401,47.732,14,1,,0,,45.0,mastercard,60.0,1
485403,57.95,14,1,5.0,0,,4.0,visa,87.0,0
485413,174.95,14,1,,0,,3.0,mastercard,87.0,0
485443,365.93,14,1,,0,,1.0,mastercard,87.0,0
485454,59.0,14,1,202.0,0,,10.0,visa,87.0,0
485474,39.0,14,1,66.0,0,,8.0,visa,87.0,0
485494,107.95,14,1,3.0,0,,4.0,visa,87.0,0
485497,117.0,14,1,1.0,0,,43.0,visa,87.0,0
485511,50.0,14,1,,0,,1.0,visa,87.0,0
485512,35.95,14,1,1.0,0,,3.0,visa,87.0,0
485532,15.0,14,1,,0,,1.0,mastercard,87.0,0
485553,150.0,14,1,,0,,1.0,visa,87.0,0
485559,50.0,14,1,,0,,1.0,visa,87.0,0
485602,95.0,14,1,,0,,4.0,visa,87.0,0
485615,139.95,14,1,9.0,0,,174.0,mastercard,87.0,0
485618,87.95,14,1,5.0,0,,7.0,visa,87.0,0
485643,59.0,14,1,73.0,0,,1.0,mastercard,87.0,0
485650,77.0,14,1,55.0,0,,1.0,visa,87.0,0
485670,60.0,14,1,,0,,3.0,visa,87.0,0
485680,24.0,14,1,171.0,0,,1.0,visa,87.0,0
485689,50.0,14,1,,0,,1.0,visa,87.0,0
485708,54.5,14,1,225.0,0,,1.0,mastercard,87.0,0
485761,226.0,14,1,25.0,0,,1.0,visa,87.0,0
485766,50.0,14,1,,0,,1.0,visa,87.0,0
485767,50.0,14,1,,0,,1.0,visa,87.0,0
485779,30.95,14,1,5.0,0,,2.0,visa,87.0,0
485792,50.0,14,1,,0,1.0,2.0,mastercard,87.0,0
485809,52.445,14,1,,0,124.0,1.0,visa,60.0,0
485824,20.0,14,1,,0,35.0,3.0,visa,87.0,0
485826,300.0,14,1,,0,,1.0,visa,87.0,0
485831,54.5,14,1,6.0,0,,88.0,visa,87.0,0
485831,36.977,14,1,,0,619.0,1.0,mastercard,19.0,0
485842,26.5,14,1,1.0,0,,2.0,visa,87.0,0
485844,226.0,14,1,,0,,2.0,mastercard,87.0,0
485866,34.0,14,1,2.0,0,,1.0,visa,87.0,0
485873,171.0,14,1,7.0,0,,1.0,visa,87.0,0
485886,50.0,14,1,,0,,1.0,visa,87.0,0
485908,121.95,14,1,,0,,6.0,visa,87.0,0
485911,59.0,14,1,18.0,0,,1.0,visa,87.0,0
485914,25.0,14,1,,0,,2.0,mastercard,87.0,0
485937,50.0,14,1,,0,,1.0,mastercard,87.0,0
485939,75.0,14,1,,0,,1.0,visa,87.0,0
485965,39.0,14,1,8.0,0,,1.0,visa,87.0,0
485966,231.95,14,1,470.0,0,,137.0,visa,87.0,0
485978,54.5,14,1,,0,,1.0,mastercard,87.0,0
485985,25.0,14,1,,0,,1.0,visa,87.0,0
485995,43.97,14,1,9.0,0,,66.0,visa,87.0,0
486001,200.0,15,1,,0,,1.0,visa,87.0,0
486033,25.981,15,0,,0,7.0,1.0,visa,,0
486061,39.0,15,1,4.0,0,,1.0,visa,87.0,0
486072,57.95,15,1,4.0,0,,4.0,mastercard,87.0,0
486087,25.0,15,1,,0,,1.0,visa,87.0,0
486093,25.0,15,1,,0,,1.0,mastercard,87.0,0
486142,40.0,15,1,,0,,1.0,visa,87.0,0
486157,50.0,15,1,,0,,1.0,mastercard,87.0,0
486247,607.78,15,1,,0,,1.0,discover,87.0,0
486262,34.0,15,1,17.0,0,,5.0,mastercard,87.0,0
486289,75.0,15,1,10.0,0,,3.0,visa,87.0,0
486299,50.0,15,1,,0,,1.0,visa,87.0,0
486336,92.0,15,1,6.0,0,,1.0,mastercard,87.0,0
486339,25.0,15,1,,0,,1.0,visa,87.0,0
486342,50.0,15,1,,0,,2.0,visa,87.0,0
486353,140.0,15,1,,0,,3.0,mastercard,87.0,0
486379,50.0,15,1,,0,,2.0,visa,87.0,0
486397,117.0,15,1,2.0,0,,1.0,mastercard,87.0,0
486412,24.0,15,1,1.0,0,,1.0,visa,87.0,0
486436,65.0,15,1,23.0,0,,5.0,mastercard,87.0,0
486438,200.0,15,1,,0,,3.0,visa,87.0,0
486440,100.0,15,1,,0,,1.0,visa,87.0,0
486474,39.0,15,1,393.0,0,,1.0,mastercard,87.0,0
486484,250.0,15,1,,0,,1.0,visa,87.0,0
486509,2745.65,15,1,0.0,0,,1.0,visa,87.0,0
486524,32.97,15,1,1.0,0,,13.0,mastercard,87.0,0
486544,25.0,15,1,,0,,1.0,visa,87.0,0
486582,161.0,15,1,24.0,0,,3.0,mastercard,87.0,0
486585,35.0,15,1,,0,,1.0,visa,87.0,0
486585,36.95,15,1,6.0,0,,1.0,visa,87.0,0
486585,112.99,15,1,,0,,1.0,visa,87.0,0
486673,100.0,15,1,,0,,1.0,visa,87.0,0
486677,88.95,15,1,9.0,0,,2.0,visa,87.0,0
486680,100.0,15,1,,0,,1.0,visa,87.0,0
486688,25.0,15,1,,0,,1.0,visa,87.0,0
486706,68.5,15,1,9.0,0,,1.0,mastercard,87.0,0
486737,100.0,15,1,,0,,2.0,visa,87.0,0
486761,50.0,15,1,,0,,1.0,american express,87.0,0
486776,20.0,15,1,,0,,3.0,mastercard,87.0,0
486791,200.0,15,1,,0,,2.0,visa,87.0,0
486839,40.0,15,1,,0,,5.0,mastercard,87.0,0
486845,210.0,15,1,,0,,5.0,visa,87.0,0
486860,103.97,15,1,,0,,4.0,visa,87.0,0
486865,107.95,15,1,8.0,0,,2.0,mastercard,87.0,0
486874,20.0,15,1,,0,,2.0,visa,87.0,0
486922,50.0,15,1,,0,,4.0,visa,87.0,0
486954,100.0,15,1,,0,,1.0,visa,87.0,0
486958,837.09,15,1,,0,,1.0,visa,87.0,0
486969,130.95,15,1,7.0,0,,190.0,visa,87.0,0
486985,100.0,15,1,,0,17.0,1.0,visa,87.0,0
486995,97.0,15,1,1472.0,0,,3.0,visa,87.0,0
487002,100.0,15,1,,0,,1.0,mastercard,87.0,0
487003,90.0,15,1,,0,,4.0,visa,87.0,0
487016,100.0,15,1,,0,,1.0,mastercard,87.0,0
487032,60.0,15,1,,0,,3.0,visa,87.0,0
487082,18.8,15,1,2.0,0,,3.0,visa,87.0,0
487117,500.0,15,1,,0,1111.0,1.0,american express,87.0,0
487117,29.0,15,1,4.0,0,,1.0,visa,87.0,0
487133,200.0,15,1,,0,,1.0,visa,87.0,0
487156,57.95,15,1,5.0,0,,4.0,visa,87.0,0
487170,50.0,15,1,,0,,1.0,visa,87.0,0
487175,150.0,15,1,,0,,1.0,visa,87.0,0
487206,154.95,15,1,7.0,0,,2.0,visa,87.0,0
487234,35.95,15,1,780.0,0,,1.0,visa,87.0,0
487254,226.0,15,1,1.0,0,,1.0,mastercard,87.0,0
487312,100.0,15,1,,0,,2.0,mastercard,87.0,0
487331,50.0,15,1,,0,,1.0,visa,87.0,0
487381,100.0,15,1,,0,,1.0,american express,87.0,0
487391,500.0,15,1,,0,,1.0,visa,87.0,0
487394,204.97,15,1,5.0,0,,3.0,visa,87.0,0
487400,29.5,15,1,77.0,0,,5.0,visa,87.0,0
487401,34.0,15,1,,0,,1.0,mastercard,87.0,0
487410,444.95,15,1,,0,,2.0,mastercard,87.0,0
487440,25.95,15,1,9.0,0,,3.0,visa,87.0,0
487442,100.0,15,1,,0,,2.0,mastercard,87.0,0
487443,57.95,15,1,7.0,0,,6.0,visa,87.0,0
487483,200.0,15,1,10.0,0,,1.0,visa,87.0,0
487498,100.0,15,1,,0,,2.0,mastercard,87.0,0
487530,40.0,15,1,,0,,1.0,visa,87.0,0
487536,107.95,15,1,15.0,0,,4.0,visa,87.0,0
487568,53.97,15,1,62.0,0,,8.0,mastercard,87.0,0
487681,20.0,15,1,,0,,2.0,visa,87.0,1
487690,10.936,15,0,,0,7.0,1.0,mastercard,,0
487702,190.323,15,1,,0,20.0,2.0,visa,60.0,0
487709,107.95,15,1,2.0,0,,5.0,visa,87.0,0
487724,100.0,15,1,33.0,0,,7.0,mastercard,87.0,0
487725,15.0,15,1,,0,,1.0,visa,87.0,0
487732,25.0,15,1,,0,,12.0,mastercard,87.0,0
487743,200.0,15,1,,0,,1.0,visa,87.0,0
487753,57.95,15,1,284.0,0,,3.0,visa,87.0,0
487779,190.323,15,0,,0,20.0,2.0,visa,,0
487785,226.0,15,1,705.0,0,,2.0,visa,87.0,0
487785,1104.0,15,1,1182.0,0,,1.0,mastercard,87.0,0
487813,125.0,15,1,,0,,1.0,visa,87.0,0
487818,200.0,15,1,,0,19.0,1.0,mastercard,87.0,0
487828,29.5,15,1,7.0,0,,2.0,visa,87.0,0
487862,250.0,15,1,,0,,1.0,mastercard,87.0,0
487881,120.0,15,1,,0,,1.0,mastercard,87.0,0
487884,554.0,15,1,47.0,0,,2.0,visa,87.0,0
487887,20.0,15,1,,0,,1.0,visa,87.0,0
487888,25.0,15,1,,0,,1.0,mastercard,87.0,0
487902,20.0,15,1,,0,,128.0,mastercard,87.0,0
487921,300.0,15,1,,0,,2.0,mastercard,87.0,0
